Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
0doOvUe6IiDVGBnvdH5VQF,"0xOeVMOz2fVg5BJY3N6akT","I","ERYS (Deluxe)","Jaden",2019-07-05,130346,52,spotify:user:recks11,2020-10-23T18:17:40Z,"hip hop,rap",0.608,0.862,6,-4.213,0,0.273,0.307,0,0.419,0.613,174.091,4
3YFdwzFuwDC6D0SttvR7WY,"0xOeVMOz2fVg5BJY3N6akT","N","ERYS (Deluxe)","Jaden",2019-07-05,231026,50,spotify:user:recks11,2020-10-23T18:17:40Z,"hip hop,rap",0.402,0.483,1,-9.139,0,0.345,0.329,0,0.14,0.315,173.994,4
0C5HhT9O1Wn41s3pXLzDFx,"0xOeVMOz2fVg5BJY3N6akT,4V8LLVI7PbaPR0K2TGSxFF","NOIZE","ERYS","Jaden,Tyler, The Creator",2019-07-05,247760,29,spotify:user:recks11,2020-10-23T18:17:40Z,"hip hop,rap",0.47,0.794,2,-3.642,1,0.114,0.113,0,0.119,0.133,160.12,4
6XNANAB7sFvkfho6bMCp7o,"0xOeVMOz2fVg5BJY3N6akT,3rWZHrfrsPBxVy692yAIxF","Summertime In Paris","ERYS (Deluxe)","Jaden,WILLOW",2019-07-05,270960,76,spotify:user:recks11,2020-10-23T18:17:40Z,"hip hop,rap,afrofuturism,dance pop,electropop,pop,post-teen pop",0.569,0.86,9,-4.116,1,0.043,0.135,0,0.153,0.289,90.937,4
4g83PCfbuS7n8QqOGnhGTC,"0xOeVMOz2fVg5BJY3N6akT,0fA0VVWsXO9YnASrzqfmYu","On My Own","ERYS","Jaden,Kid Cudi",2019-07-05,244720,38,spotify:user:recks11,2020-10-23T18:17:40Z,"hip hop,rap,ohio hip hop",0.344,0.843,1,-3.711,0,0.0422,0.0214,0.00345,0.189,0.219,97.5,4
0gf2y5doKjsYaZJJZif4vz,"0xOeVMOz2fVg5BJY3N6akT","SOHO","The Sunset Tapes: A Cool Tape Story","Jaden",2018-11-17,208493,66,spotify:user:recks11,2020-10-23T18:17:40Z,"hip hop,rap",0.547,0.596,8,-7.744,0,0.192,0.342,0.335,0.148,0.368,159.985,4
7ynAgAdnTA6gIpCHwQTjRK,"0xOeVMOz2fVg5BJY3N6akT","A Calabasas Freestyle","The Sunset Tapes: A Cool Tape Story","Jaden",2018-11-17,179333,50,spotify:user:recks11,2020-10-23T18:17:40Z,"hip hop,rap",0.707,0.746,0,-5.448,1,0.172,0.141,0.0141,0.145,0.381,82.477,4
1YErts2dE9oJUEL4jEaMsg,"0xOeVMOz2fVg5BJY3N6akT","Distant","The Sunset Tapes: A Cool Tape Story","Jaden",2018-11-17,366120,44,spotify:user:recks11,2020-10-23T18:17:40Z,"hip hop,rap",0.372,0.575,0,-12.311,0,0.376,0.814,0.000226,0.0925,0.485,157.75,4
5uONhK4CTwHMzCzrIeTX6N,"0xOeVMOz2fVg5BJY3N6akT","Better Things","The Sunset Tapes: A Cool Tape Story","Jaden",2018-11-17,109733,45,spotify:user:recks11,2020-10-23T18:17:40Z,"hip hop,rap",0.81,0.543,11,-6.147,0,0.22,0.277,0,0.308,0.445,79.973,4
2o5QYZAowns4Djp4KXJPZp,"0xOeVMOz2fVg5BJY3N6akT","Yeah Yeah","The Sunset Tapes: A Cool Tape Story","Jaden",2018-11-17,173826,49,spotify:user:recks11,2020-10-23T18:17:40Z,"hip hop,rap",0.717,0.566,6,-10.171,1,0.12,0.524,0.000052,0.141,0.358,124.004,4
3lbuOT4kwYsLtFehtQbsDA,"0xOeVMOz2fVg5BJY3N6akT","FALLEN Part 2","The Sunset Tapes: A Cool Tape Story","Jaden",2018-11-17,298733,45,spotify:user:recks11,2020-10-23T18:17:40Z,"hip hop,rap",0.308,0.596,6,-8.644,1,0.0933,0.64,0.0000302,0.303,0.285,171.248,4
2CNQJvz0b6VWBx7XHwctZW,"0xOeVMOz2fVg5BJY3N6akT","Rollin Around","The Sunset Tapes: A Cool Tape Story","Jaden",2018-11-17,168626,43,spotify:user:recks11,2020-10-23T18:17:40Z,"hip hop,rap",0.668,0.393,5,-12.909,1,0.281,0.673,0.289,0.108,0.449,183.849,4
4ydrAAm26b8TxnzCQdC4hM,"0xOeVMOz2fVg5BJY3N6akT","E","SYRE","Jaden",2017-11-17,203172,50,spotify:user:recks11,2020-10-23T18:17:40Z,"hip hop,rap",0.463,0.609,2,-11.105,0,0.171,0.741,0.000294,0.115,0.409,107.975,3
08GMwsvnrVZqBDE9djqAia,"0xOeVMOz2fVg5BJY3N6akT,13ubrt8QOOCPljQ2FL1Kca","Breakfast (feat. A$AP Rocky)","SYRE","Jaden,A$AP Rocky",2017-11-17,184598,0,spotify:user:recks11,2020-10-23T18:17:40Z,"hip hop,rap,east coast hip hop,trap",0.47,0.78,2,-7.823,1,0.604,0.277,0,0.693,0.161,80.6,4
22nyEAEM29tcBRhukR089b,"0xOeVMOz2fVg5BJY3N6akT","Icon","SYRE","Jaden",2017-11-17,220995,72,spotify:user:recks11,2020-10-23T18:17:40Z,"hip hop,rap",0.786,0.82,9,-5.093,0,0.232,0.222,0,0.575,0.49,119.982,4
6HU2kqULaovgvAWLLLbx2X,"0xOeVMOz2fVg5BJY3N6akT,1aSwrSGBNGMLn9ymttfRkk","K","ERYS","Jaden,Lido",2019-07-05,280720,30,spotify:user:recks11,2020-10-23T18:17:40Z,"hip hop,rap,future bass,norwegian pop,vapor twitch",0.492,0.635,1,-6.779,0,0.371,0.265,0,0.122,0.177,174.148,4
4zY9B5aEAtcOY35GBqQHUS,"0xOeVMOz2fVg5BJY3N6akT,0I5HubncQ8E1MFZOlPDY4J","Mission","ERYS (Deluxe)","Jaden,Trinidad James",2019-07-05,251333,47,spotify:user:recks11,2020-10-23T18:17:40Z,"hip hop,rap,atl hip hop,southern hip hop,trap",0.684,0.825,6,-3.517,0,0.238,0.202,0.0000604,0.0899,0.388,80.307,4
3wFnBRnYgpdoBQyXl3NxoH,"0xOeVMOz2fVg5BJY3N6akT","Plastic","The Sunset Tapes: A Cool Tape Story","Jaden",2018-11-17,136760,52,spotify:user:recks11,2020-10-23T18:17:40Z,"hip hop,rap",0.759,0.733,10,-7.015,0,0.165,0.201,0,0.13,0.411,144.96,4
31c86U35gJEV813lIaQzZe,"4UodukR17NIQfNu5uaqm9B,6NnWCx7mer62qXytwEKZm9","Lonely (feat. Lorine Chia)","HEAVN","Jamila Woods,Lorine Chia",2017-08-15,205595,42,spotify:user:recks11,2020-10-23T18:17:40Z,"afrofuturism,alternative r&b,escape room,indie soul",0.763,0.385,10,-8.215,0,0.0429,0.0305,0.0805,0.13,0.304,76.985,4
1cBs15tQeh4ewFqlwndESK,"4UodukR17NIQfNu5uaqm9B,1anyVhU62p31KFi8MEzkbf","LSD (feat. Chance The Rapper)","HEAVN","Jamila Woods,Chance the Rapper",2017-08-15,208329,51,spotify:user:recks11,2020-10-23T18:17:40Z,"afrofuturism,alternative r&b,escape room,indie soul,chicago rap,conscious hip hop,hip hop,pop rap,rap",0.828,0.668,0,-8.248,1,0.196,0.645,0,0.165,0.598,129.981,4
2m3G4SXZiJEOvqf3s0s9d8,"28ExwzUQsvgJooOI0X1mr3,6l3HvQ5sa6mXTsMTB19rO5","OSOM (feat. J. Cole)","Redemption","Jay Rock,J. Cole",2018-06-15,323120,0,spotify:user:recks11,2020-10-23T18:17:40Z,"conscious hip hop,gangster rap,hip hop,pop rap,rap,southern hip hop,trap,underground hip hop,north carolina hip hop",0.749,0.674,8,-6.756,0,0.229,0.406,0,0.296,0.396,124.917,4
12rbR0qoFJQ7rRGzgXrzHy,"28ExwzUQsvgJooOI0X1mr3,2YZyLoL8N0Wb9xBt1NhZWg","Wow Freestyle (feat. Kendrick Lamar)","Redemption","Jay Rock,Kendrick Lamar",2018-06-15,175213,0,spotify:user:recks11,2020-10-23T18:17:40Z,"conscious hip hop,gangster rap,hip hop,pop rap,rap,southern hip hop,trap,underground hip hop,west coast rap",0.782,0.633,8,-4.644,1,0.341,0.0355,0,0.0615,0.749,150.055,4
6JpN5w95em8SODPiM7W2PH,"3nFkdlSjzX9mRTtwJOzDYB","The Story of O.J.","4:44","JAY-Z",2017-07-07,231760,66,spotify:user:recks11,2020-10-23T18:17:40Z,"east coast hip hop,hip hop,pop rap,rap",0.741,0.718,7,-5.823,1,0.415,0.283,0.00000221,0.23,0.576,165.848,4
6vegnfDS8DAEaCqWaPYGPy,"3nFkdlSjzX9mRTtwJOzDYB,5K4W6rqBFWDnAN6FQUkS6x,60df5JBRRPcnSpsIMxxwQm","Otis","Watch The Throne (Deluxe)","JAY-Z,Kanye West,Otis Redding",2011-08-08,178213,68,spotify:user:recks11,2020-10-23T18:17:40Z,"east coast hip hop,hip hop,pop rap,rap,chicago rap,adult standards,classic soul,funk,memphis soul,soul,soul blues,southern soul",0.754,0.631,7,-4.751,0,0.307,0.552,0,0.5,0.432,94.577,4
1ZHYJ2Wwgxes4m8Ba88PeK,"5K4W6rqBFWDnAN6FQUkS6x,3nFkdlSjzX9mRTtwJOzDYB,1sBkRIssrMs1AbVkOJbc7a,0hCNtLu0JehylgoiP8L4Gh,4LEiUm1SRbFMgfqnQTwUbQ","Monster","My Beautiful Dark Twisted Fantasy","Kanye West,JAY-Z,Rick Ross,Nicki Minaj,Bon Iver",2010-11-22,378893,72,spotify:user:recks11,2020-10-23T18:17:40Z,"chicago rap,rap,east coast hip hop,hip hop,pop rap,dirty south rap,gangster rap,southern hip hop,trap,dance pop,hip pop,pop,post-teen pop,queens hip hop,eau claire indie,indie folk,melancholia",0.628,0.692,2,-5.64,1,0.202,0.00244,0.0129,0.668,0.0963,124.887,5
0RUDJdVNARn6zOGYC9EHFO,"0BKx4UjPvXVGY15u0xFbbi","Mocking It","Mocking It","JAY1",2019-06-20,168853,48,spotify:user:recks11,2020-10-23T18:17:40Z,"uk hip hop",0.943,0.507,10,-8.182,1,0.393,0.447,0,0.106,0.647,104.036,4
71BEIcDjNM8P8wASOMMB42,"2FcXBEz4zZpJGNO8CSrchU","Idea 430","Ideas, Vol. 1","Jayla Darden",2018-02-02,130263,19,spotify:user:recks11,2020-10-23T18:17:40Z,"alternative r&b,chill r&b,indie r&b,pop r&b,trap soul",0.699,0.538,1,-7.545,0,0.153,0.0712,0.00000464,0.0754,0.305,151.917,4
7j2yyYzzdSfvd1L1MwMM8V,"2FcXBEz4zZpJGNO8CSrchU","Idea 683","Ideas, Vol. 2","Jayla Darden",2018-08-24,124825,28,spotify:user:recks11,2020-10-23T18:17:40Z,"alternative r&b,chill r&b,indie r&b,pop r&b,trap soul",0.76,0.569,6,-8.76,0,0.103,0.234,0.0162,0.104,0.222,77.993,4
5VcFzH97JEHgXgedErp4cP,"2FcXBEz4zZpJGNO8CSrchU","Idea 686","Ideas, Vol. 2","Jayla Darden",2018-08-24,163235,44,spotify:user:recks11,2020-10-23T18:17:47Z,"alternative r&b,chill r&b,indie r&b,pop r&b,trap soul",0.712,0.347,0,-10.363,0,0.041,0.378,0.0212,0.111,0.5,135.975,4
1vu3sfOp6Zm1uuIdlr1qJD,"2FcXBEz4zZpJGNO8CSrchU","Idea 709","Ideas, Vol. 2","Jayla Darden",2018-08-24,156850,31,spotify:user:recks11,2020-10-23T18:17:47Z,"alternative r&b,chill r&b,indie r&b,pop r&b,trap soul",0.812,0.609,3,-6.834,0,0.0592,0.0515,0.00252,0.0658,0.621,135.443,4
4TUTYNYZKwAv5QZ3OXYxjM,"2FcXBEz4zZpJGNO8CSrchU","Idea 717","Ideas, Vol. 2","Jayla Darden",2018-08-24,150236,26,spotify:user:recks11,2020-10-23T18:17:47Z,"alternative r&b,chill r&b,indie r&b,pop r&b,trap soul",0.781,0.488,0,-7.262,1,0.0389,0.277,0.0361,0.0764,0.542,129.997,4
2eV3Y7QZnQq8H8SJAzXcLZ,"2FcXBEz4zZpJGNO8CSrchU","Idea 742","Ideas, Vol. 2","Jayla Darden",2018-08-24,131779,23,spotify:user:recks11,2020-10-23T18:17:47Z,"alternative r&b,chill r&b,indie r&b,pop r&b,trap soul",0.675,0.419,5,-8.504,1,0.0928,0.391,0.00000102,0.0546,0.473,163.42,4
3tGMRaYmOOkLOq5vSuCGhE,"2FcXBEz4zZpJGNO8CSrchU","Be Your Girl","Onto Something","Jayla Darden",2019-11-05,190000,31,spotify:user:recks11,2020-10-23T18:17:47Z,"alternative r&b,chill r&b,indie r&b,pop r&b,trap soul",0.738,0.514,7,-6.995,0,0.0616,0.0486,0.0000209,0.068,0.711,144.108,4
3YN7F8SUp4CHV9Zs3AWw7M,"2FcXBEz4zZpJGNO8CSrchU","Sweating Me","Onto Something","Jayla Darden",2019-11-05,155744,40,spotify:user:recks11,2020-10-23T18:17:47Z,"alternative r&b,chill r&b,indie r&b,pop r&b,trap soul",0.772,0.594,10,-8.46,0,0.174,0.131,0.00702,0.0989,0.603,93.999,4
1vb0f4CPZPXGIp0Gc6OApE,"2FcXBEz4zZpJGNO8CSrchU","Onto Something","Onto Something","Jayla Darden",2019-11-05,196834,43,spotify:user:recks11,2020-10-23T18:17:47Z,"alternative r&b,chill r&b,indie r&b,pop r&b,trap soul",0.829,0.444,6,-7.882,0,0.0602,0.0395,0.151,0.093,0.38,139.03,4
1bj0Aayn0Qm85TzyymYfPO,"2FcXBEz4zZpJGNO8CSrchU","Got It","Onto Something","Jayla Darden",2019-11-05,126768,24,spotify:user:recks11,2020-10-23T18:17:47Z,"alternative r&b,chill r&b,indie r&b,pop r&b,trap soul",0.723,0.646,1,-7.057,1,0.0548,0.154,0.00308,0.0515,0.847,164.02,4
55AeG6E4hlNR5WlfprG1XJ,"2FcXBEz4zZpJGNO8CSrchU","Pick Up","Onto Something","Jayla Darden",2019-11-05,160714,23,spotify:user:recks11,2020-10-23T18:17:47Z,"alternative r&b,chill r&b,indie r&b,pop r&b,trap soul",0.687,0.547,2,-6.768,1,0.196,0.413,0.0000426,0.115,0.358,84.974,4
64BcylgHMFlgl5aNnmwXgR,"2FcXBEz4zZpJGNO8CSrchU","Goofy","Onto Something","Jayla Darden",2019-11-05,147401,25,spotify:user:recks11,2020-10-23T18:17:47Z,"alternative r&b,chill r&b,indie r&b,pop r&b,trap soul",0.87,0.539,11,-6.323,0,0.0613,0.442,0,0.088,0.558,127.054,4
2UhoTWlyUCl2eDi03OmfEv,"2FcXBEz4zZpJGNO8CSrchU","Private Island On The Moon","Onto Something","Jayla Darden",2019-11-05,117362,23,spotify:user:recks11,2020-10-23T18:17:47Z,"alternative r&b,chill r&b,indie r&b,pop r&b,trap soul",0.628,0.538,6,-6.849,0,0.163,0.167,0.000988,0.115,0.813,181.991,4
1qpy7ztCe6EjnOIASPe82G,"2FcXBEz4zZpJGNO8CSrchU","Reminder","Reminder","Jayla Darden",2018-01-18,179473,46,spotify:user:recks11,2020-10-23T18:17:47Z,"alternative r&b,chill r&b,indie r&b,pop r&b,trap soul",0.678,0.545,9,-10.423,0,0.107,0.0723,0.0259,0.109,0.403,113.879,3
465Yx9rm9mNmzTFlojTIRs,"4JqpJeNOhP6bAkolNMLwFg,0cGUm45nv7Z6M6qdXYQGTX,3Aum3IcJEKuGsWVPBZnvyU","Anytime (feat. Kehlani & ROMderful)","Empathy","Jean Deaux,Kehlani,ROMderful",2019-06-14,256310,51,spotify:user:recks11,2020-10-23T18:17:47Z,"alternative r&b,chill r&b,escape room,indie r&b,indie soul,dance pop,pop,pop rap,post-teen pop,r&b,urban contemporary",0.794,0.428,4,-8.623,0,0.312,0.34,0,0.223,0.335,102.484,4
4L3HKucMJc5ttUuexqWp7K,"1XC87A3NVlw6xDW1kIB5FN,6KVYyAtFWiPTpBcNKRM5ER","Radar/2am","Radar/2am","Jess Connelly,LUSTBASS",2016-12-11,324385,30,spotify:user:recks11,2020-10-23T18:17:47Z,"pinoy indie,pinoy trap",0.534,0.285,3,-7.997,0,0.0662,0.617,0.0628,0.105,0.236,103.383,4
197Cfcl1BI9Q0ZuxKt1Zah,"4as3khXWaPjfkFdCA0JWMo","Girls & Boys","GARAGEB&","Jesse",2019-04-12,124866,49,spotify:user:recks11,2020-10-23T18:17:47Z,"modern alternative pop",0.64,0.853,8,-4.561,1,0.0843,0.022,0.00197,0.0826,0.821,157.793,4
4A6zUK7okUvaEYKX5UQaTU,"4as3khXWaPjfkFdCA0JWMo","R.I.P. OFF","GARAGEB&","Jesse",2019-04-12,144066,38,spotify:user:recks11,2020-10-23T18:17:47Z,"modern alternative pop",0.466,0.658,2,-6.753,0,0.284,0.0239,0.0000586,0.274,0.32,189.92,4
3PAptX72PPmjj1Igms0zjo,"5ZS223C6JyBfXasXxrRqOk","Triggered (freestyle)","Triggered (freestyle)","Jhené Aiko",2019-05-08,211226,62,spotify:user:recks11,2020-10-23T18:17:47Z,"alternative r&b,dance pop,pop,r&b,urban contemporary",0.471,0.411,0,-9.5,1,0.295,0.81,0,0.135,0.363,89.484,1
1nal3Tf1OCV53KigMZXsZ7,"5ZS223C6JyBfXasXxrRqOk,0c173mlxpT3dSFRgMO8XPh","None Of Your Concern","None Of Your Concern","Jhené Aiko,Big Sean",2019-11-15,262213,59,spotify:user:recks11,2020-10-23T18:17:47Z,"alternative r&b,dance pop,pop,r&b,urban contemporary,detroit hip hop,hip hop,pop rap,rap,southern hip hop,trap",0.422,0.546,9,-8.155,0,0.249,0.844,0,0.108,0.385,74.741,4
63wx9vdskaXbYxyDx4oJCZ,"5ZS223C6JyBfXasXxrRqOk,3Y7RZ31TRPVadSFVy1o8os","B.S. (feat. H.E.R.)","Chilombo","Jhené Aiko,H.E.R.",2020-03-06,212866,77,spotify:user:recks11,2020-10-23T18:17:47Z,"alternative r&b,dance pop,pop,r&b,urban contemporary",0.617,0.525,8,-10.426,0,0.12,0.554,0.0000011,0.135,0.377,135.781,4
3Rs9jOQ2FlVgS6vYXPoAVm,"5ZS223C6JyBfXasXxrRqOk","P*$$Y Fairy (OTW)","Chilombo","Jhené Aiko",2020-03-06,221040,57,spotify:user:recks11,2020-10-23T18:17:47Z,"alternative r&b,dance pop,pop,r&b,urban contemporary",0.523,0.458,7,-9.015,0,0.214,0.634,0,0.102,0.345,129.264,4
3Wol2exesJNRrj6hGZ6R8s,"5ZS223C6JyBfXasXxrRqOk,1RyvyyTE3xzB2ZywiAwp0i,360IAlyVv4PCEVjgyMZrxK","Happiness Over Everything (H.O.E.) (feat. Future & Miguel)","Happiness Over Everything (H.O.E.)","Jhené Aiko,Future,Miguel",2020-02-28,193833,54,spotify:user:recks11,2020-10-23T18:17:47Z,"alternative r&b,dance pop,pop,r&b,urban contemporary,atl hip hop,pop rap,rap,southern hip hop,trap",0.518,0.702,1,-6.91,0,0.208,0.128,0,0.075,0.878,134.965,4
1lXhfXGzzU2kFlGhaalfjF,"5ZS223C6JyBfXasXxrRqOk","Define Me - interlude","Chilombo","Jhené Aiko",2020-03-06,108693,50,spotify:user:recks11,2020-10-23T18:17:47Z,"alternative r&b,dance pop,pop,r&b,urban contemporary",0.529,0.0956,3,-19.221,0,0.0528,0.949,0.0000725,0.105,0.551,106.029,5
1vPw8XDPJLMmIaQGHYQ7Pp,"5ZS223C6JyBfXasXxrRqOk,02sp94ivWaP4d19xhQvIXC","Surrender (feat. Dr. Chill)","Chilombo","Jhené Aiko,Dr. Chill",2020-03-06,257573,52,spotify:user:recks11,2020-10-23T18:17:47Z,"alternative r&b,dance pop,pop,r&b,urban contemporary",0.534,0.464,11,-10.209,0,0.0426,0.623,0.000244,0.107,0.119,134.568,4
4CqSF73VXQcpDTXsCy97CV,"5ZS223C6JyBfXasXxrRqOk,2BJ1U2lQ3XLZLmEHcMPCZ0","Tryna Smoke","Chilombo","Jhené Aiko,Micahfonecheck",2020-03-06,269853,57,spotify:user:recks11,2020-10-23T18:17:47Z,"alternative r&b,dance pop,pop,r&b,urban contemporary",0.644,0.451,8,-11.079,1,0.154,0.39,0.0000417,0.593,0.779,149.854,4
71qTg1coMAqpmwIlVVayoV,"5ZS223C6JyBfXasXxrRqOk,20qISvAhX20dpIbOOzGK3q","10k Hours (feat. Nas)","Chilombo","Jhené Aiko,Nas",2020-03-06,257986,58,spotify:user:recks11,2020-10-23T18:17:47Z,"alternative r&b,dance pop,pop,r&b,urban contemporary,conscious hip hop,east coast hip hop,gangster rap,hardcore hip hop,hip hop,queens hip hop,rap",0.663,0.41,6,-9.589,0,0.367,0.885,0.000667,0.137,0.324,89.113,4
2siIhRYyrbKp9rGFAD4TVx,"5ZS223C6JyBfXasXxrRqOk","Magic Hour","Chilombo","Jhené Aiko",2020-03-06,196320,55,spotify:user:recks11,2020-10-23T18:17:47Z,"alternative r&b,dance pop,pop,r&b,urban contemporary",0.522,0.278,9,-11.512,1,0.0354,0.799,0,0.132,0.194,76.038,3
48KXAIruJ07kJVCWOGohMV,"5ZS223C6JyBfXasXxrRqOk","P*$$Y Fairy (OTW)","P*$$Y Fairy (OTW)","Jhené Aiko",2020-01-17,181860,73,spotify:user:recks11,2020-10-23T18:17:47Z,"alternative r&b,dance pop,pop,r&b,urban contemporary",0.572,0.519,2,-7.092,0,0.212,0.536,0,0.102,0.35,128.331,4
4I7B083Xi0GdfjRoW8HZU6,"0kqRUwSJCCooeI3hNRsghY","Harveston Lake","11","Johnny Rain",2015-01-20,288052,45,spotify:user:recks11,2020-10-23T18:17:47Z,"trap soul",0.484,0.378,7,-14.919,0,0.0496,0.135,0.000848,0.11,0.159,120.022,4
1VGzxJnVQND7Cg5H5wGj14,"3MZsBdqDrRTJihTHQrO6Dq","YEAH RIGHT","BALLADS 1","Joji",2018-10-26,174357,81,spotify:user:recks11,2020-10-23T18:17:47Z,"alternative r&b,viral pop",0.672,0.588,1,-9.573,1,0.133,0.619,0.241,0.0992,0.204,169.033,4
7wvwXi9Z66dcH5t202vVkN,"3MZsBdqDrRTJihTHQrO6Dq","Will He","In Tongues (Deluxe)","Joji",2018-02-14,202102,74,spotify:user:recks11,2020-10-23T18:17:47Z,"alternative r&b,viral pop",0.618,0.217,10,-15.372,1,0.0515,0.836,0.000163,0.538,0.0872,116.014,4
77UXyXy6qie0sOtLdEIH4A,"3MZsBdqDrRTJihTHQrO6Dq","Demons","In Tongues (Deluxe)","Joji",2018-02-14,176803,68,spotify:user:recks11,2020-10-23T18:17:47Z,"alternative r&b,viral pop",0.458,0.378,2,-11.354,0,0.15,0.416,0.0919,0.0966,0.037,168.232,3
6dqiwfvxb1AM5y1vyVwaa0,"3MZsBdqDrRTJihTHQrO6Dq","Window","In Tongues (Deluxe)","Joji",2018-02-14,152375,62,spotify:user:recks11,2020-10-23T18:17:47Z,"alternative r&b,viral pop",0.643,0.329,1,-12.598,1,0.0898,0.425,0.665,0.0958,0.202,156.959,4
7zlvEbeAzdB888PU2BUnK9,"5xuNBZoM7z1Vv8IQ6uM0p6","This Time - 2018","The High Road (2018)","JoJo",2018-12-20,214146,33,spotify:user:recks11,2020-10-23T18:17:47Z,"dance pop,hip pop,pop,pop rap,post-teen pop,r&b,urban contemporary",0.85,0.524,3,-6.402,1,0.093,0.0664,0,0.0743,0.831,101.997,4
4y3OI86AEP6PQoDE6olYhO,"7gOdHgIoIKoe4i9Tta6qdD","Sucker","Sucker","Jonas Brothers",2019-03-01,181040,9,spotify:user:recks11,2020-10-23T18:17:47Z,"boy band,dance pop,pop,pop rock,post-teen pop",0.842,0.734,1,-5.065,0,0.0588,0.0427,0,0.106,0.952,137.958,4
5dR7h8Rxj1ko6f9dmKQc77,"1CoZyIx7UvdxT5c8UkMzHd","Teenage Fantasy","Teenage Fantasy","Jorja Smith",2017-06-05,227450,0,spotify:user:recks11,2020-10-23T18:17:47Z,"dance pop,pop,uk contemporary r&b",0.515,0.795,4,-6.93,0,0.423,0.427,0.032,0.4,0.452,175.871,4
5OA7eJqztQr6G6Xzo6eu55,"1CoZyIx7UvdxT5c8UkMzHd","February 3rd","February 3rd","Jorja Smith",2018-05-25,242035,41,spotify:user:recks11,2020-10-23T18:17:47Z,"dance pop,pop,uk contemporary r&b",0.624,0.453,6,-9.184,0,0.0369,0.453,0.000995,0.13,0.272,84.815,4
14PyjKnVLuz25afXs7Y3NI,"2sphpXGg1u97VSzbm5gR2P","Crazy for You","ODE","JOY.",2015-08-26,203933,30,spotify:user:recks11,2020-10-23T18:17:47Z,"australian electropop,australian pop,vapor soul",0.656,0.639,5,-9.187,0,0.282,0.107,0.000456,0.515,0.498,91.344,4
4h7qcXBtaOJnmrapxoWxGf,"6C1ohJrd5VydigQtaGy5Wa,4xRYI6VqpkE3UwrDrAZL8L","Isis (feat. Logic)","ADHD","Joyner Lucas,Logic",2020-03-27,236501,74,spotify:user:recks11,2020-10-23T18:17:47Z,"boston hip hop,pop rap,rap,conscious hip hop,dmv rap,hip hop",0.884,0.936,1,-3.931,1,0.167,0.206,0,0.262,0.758,120.004,4
4dGLMiOBMUD74iiAGQ17cK,"6C1ohJrd5VydigQtaGy5Wa,5Y5TRrQiqgUO4S36tzjIRZ","10 Bands","10 Bands","Joyner Lucas,Timbaland",2019-07-11,214154,55,spotify:user:recks11,2020-10-23T18:17:47Z,"boston hip hop,pop rap,rap,dance pop,hip hop,hip pop,pop,urban contemporary",0.893,0.839,11,-6.785,1,0.0671,0.0911,0.0000183,0.113,0.801,129.998,4
37iVijLSSlIbjYbl4ycUge,"6C1ohJrd5VydigQtaGy5Wa","Ultrasound","508-507-2209","Joyner Lucas",2017-06-16,174555,54,spotify:user:recks11,2020-10-23T18:17:47Z,"boston hip hop,pop rap,rap",0.882,0.566,0,-5.265,1,0.406,0.664,0,0.193,0.483,110.048,4
7sNL6nRdkkLT7tyzRcgExG,"6C1ohJrd5VydigQtaGy5Wa","Literally","508-507-2209","Joyner Lucas",2017-06-16,334741,40,spotify:user:recks11,2020-10-23T18:17:47Z,"boston hip hop,pop rap,rap",0.789,0.626,6,-7.247,1,0.319,0.377,0,0.127,0.297,104.082,4
34I0nBvoE0ZXmqbKiJ5BWS,"6C1ohJrd5VydigQtaGy5Wa,7bXgB6jMjp9ATFy66eO08Z","Stranger Things","Stranger Things","Joyner Lucas,Chris Brown",2018-02-25,219733,67,spotify:user:recks11,2020-10-23T18:17:47Z,"boston hip hop,pop rap,rap,dance pop,pop,r&b",0.867,0.663,10,-5.838,0,0.178,0.443,0,0.117,0.481,121.978,4
0s3nnoMeVWz3989MkNQiRf,"4MCBfE4596Uoi2O4DtmEMz","Lucid Dreams","Goodbye & Good Riddance","Juice WRLD",2018-05-23,239835,3,spotify:user:recks11,2020-10-23T18:17:47Z,"chicago rap,melodic rap",0.511,0.566,6,-7.23,0,0.2,0.349,0,0.34,0.218,83.903,4
1Knctxx9vGZxpZfF66BIEa,"4MCBfE4596Uoi2O4DtmEMz","Legends","Legends","Juice WRLD",2018-06-22,191840,81,spotify:user:recks11,2020-10-23T18:17:47Z,"chicago rap,melodic rap",0.594,0.798,4,-5.244,1,0.0844,0.115,0,0.143,0.381,142.049,4
3HwWloiQ0KCxESYLUjXWIy,"6NHltppkGCRa8Oc2Tr4JOY","兩人份美好 (網劇《致我們暖暖的小時光》片尾曲)","兩人份美好 (網劇《致我們暖暖的小時光》片尾曲)","李俊毅",2019-04-15,202222,46,spotify:user:recks11,2020-10-23T18:17:47Z,"chinese idol pop",0.858,0.395,5,-10.032,1,0.033,0.347,0,0.0792,0.796,107.983,4
